slug_country,tournament,leagueid,slug_torn,teamName,teamid,teamslug,teamorigin
bahrain,Bahraini Premier League,846,premier-league,Al-Hidd,45472,al-hidd,bahrain
bahrain,Bahraini Premier League,846,premier-league,Al-Ahli Club,45471,al-ahli-club,bahrain
bahrain,Bahraini Premier League,846,premier-league,Al Khalidiyah,371631,al-khalidiyah,bahrain
bahrain,Bahraini Premier League,846,premier-league,Al-Muharraq,45474,al-muharraq,bahrain
bahrain,Bahraini Premier League,846,premier-league,Al Najma Manama,45475,al-najma-manama,bahrain
bahrain,Bahraini Premier League,846,premier-league,Al Riffa,40659,al-riffa,bahrain
bahrain,Bahraini Premier League,846,premier-league,Al-Shabab Manama,45476,al-shabab-manama,bahrain
bahrain,Bahraini Premier League,846,premier-league,Malkiya Club,45477,malkiya-club,bahrain
bahrain,Bahraini Premier League,846,premier-league,Sitra Club,117220,sitra-club,bahrain
bangladesh,Bangladesh Football Premier League,13331,premier-league,Mohammedan SC,233643,mohammedan-sc,bangladesh
bangladesh,Bangladesh Football Premier League,13331,premier-league,Abahani Limited Dhaka,246836,abahani-limited-dhaka,bangladesh
bangladesh,Bangladesh Football Premier League,13331,premier-league,Bashundhara Kings,264278,bashundhara-kings,bangladesh
bangladesh,Bangladesh Football Premier League,13331,premier-league,Rahmatganj MFS,230294,rahmatganj-mfs,bangladesh
bangladesh,Bangladesh Football Premier League,13331,premier-league,Brothers Union,254080,brothers-union,bangladesh
bangladesh,Bangladesh Football Premier League,13331,premier-league,Fortis FC,375005,fortis-fc,bangladesh
bangladesh,Bangladesh Football Premier League,13331,premier-league,Bangladesh Police FC,241598,bangladesh-police-fc,bangladesh
bangladesh,Bangladesh Football Premier League,13331,premier-league,Fakirerpool Young Men,238724,fakirerpool-young-men,bangladesh
bangladesh,Bangladesh Football Premier League,13331,premier-league,Dhaka Wanderers Club,375011,dhaka-wanderers-club,bangladesh
bangladesh,Bangladesh Football Premier League,13331,premier-league,Chittagong Abahani Limited,230295,chittagong-abahani-limited,bangladesh
barbados,BFA Premier League,20208,bfa-premier-league,Weymouth Wales FC,223421,weymouth-wales-fc,barbados
barbados,BFA Premier League,20208,bfa-premier-league,Brittons Hill United,245539,brittons-hill-united,barbados
barbados,BFA Premier League,20208,bfa-premier-league,Ellerton FC,245537,ellerton-fc,barbados
barbados,BFA Premier League,20208,bfa-premier-league,UWI Blackbirds,248657,uwi-blackbirds,barbados
barbados,BFA Premier League,20208,bfa-premier-league,Pride of Gall Hill SSC,314385,pride-of-gall-hill,barbados
barbados,BFA Premier League,20208,bfa-premier-league,Kickstart Rush Stars,505115,kickstart-rush,barbados
barbados,BFA Premier League,20208,bfa-premier-league,Paradise SC,253368,paradise-sc,barbados
barbados,BFA Premier League,20208,bfa-premier-league,Wotton FC,468973,wotton-fc,barbados
barbados,BFA Premier League,20208,bfa-premier-league,Deacons FC,313330,deacons-fc,barbados
barbados,BFA Premier League,20208,bfa-premier-league,Abrahams United Silver Sands,256211,silver-sands-fc,barbados
belarus,Vysshaya Liga,169,vysshaya-liga,ML Vitebsk,381792,bk-maxline-vitebsk,belarus
belarus,Vysshaya Liga,169,vysshaya-liga,Slavia Mozyr,3358,slavia-mozyr,belarus
belarus,Vysshaya Liga,169,vysshaya-liga,Dinamo Minsk,3361,dinamo-minsk,belarus
belarus,Vysshaya Liga,169,vysshaya-liga,FC Isloch Minsk Region,42965,fc-isloch-minsk-region,belarus
belarus,Vysshaya Liga,169,vysshaya-liga,Torpedo-BelAZ Zhodino,3359,torpedo-belaz-zhodino,belarus
belarus,Vysshaya Liga,169,vysshaya-liga,Dynamo Brest,3353,dynamo-brest,belarus
belarus,Vysshaya Liga,169,vysshaya-liga,FC Minsk,7304,fc-minsk,belarus
belarus,Vysshaya Liga,169,vysshaya-liga,Neman Grodno,3356,neman-grodno,belarus
belarus,Vysshaya Liga,169,vysshaya-liga,BATE Borisov,3350,bate-borisov,belarus
belarus,Vysshaya Liga,169,vysshaya-liga,Vitebsk,3351,vitebsk,belarus
belarus,Vysshaya Liga,169,vysshaya-liga,Arsenal Dzerzhinsk,317897,fk-arsenal-dzerzhinsk,belarus
belarus,Vysshaya Liga,169,vysshaya-liga,Gomel,3349,fk-gomel,belarus
belarus,Vysshaya Liga,169,vysshaya-liga,Naftan Novopolotsk,5234,naftan-novopolotsk,belarus
belarus,Vysshaya Liga,169,vysshaya-liga,Smorgon,7305,fk-smorgon,belarus
belarus,Vysshaya Liga,169,vysshaya-liga,SFK Slutsk,36881,sfk-slutsk,belarus
belarus,Vysshaya Liga,169,vysshaya-liga,Molodechno-2018,197956,fc-molodechno,belarus
belgium,Pro League,38,pro-league,Royale Union Saint-Gilloise,4860,royale-union-saint-gilloise,belgium
belgium,Pro League,38,pro-league,Sint-Truidense VV,2895,sint-truidense-vv,belgium
belgium,Pro League,38,pro-league,KV Mechelen,5044,kv-mechelen,belgium
belgium,Pro League,38,pro-league,Club Brugge KV,2888,club-brugge-kv,belgium
belgium,Pro League,38,pro-league,RSC Anderlecht,2900,anderlecht,belgium
belgium,Pro League,38,pro-league,Royal Antwerp FC,2889,royal-antwerp-fc,belgium
belgium,Pro League,38,pro-league,Cercle Brugge,2929,cercle-brugge,belgium
belgium,Pro League,38,pro-league,KRC Genk,2890,krc-genk,belgium
belgium,Pro League,38,pro-league,Standard Liège,2901,standard-liege,belgium
belgium,Pro League,38,pro-league,Oud-Heverlee Leuven,2918,oud-heverlee-leuven,belgium
belgium,Pro League,38,pro-league,KVC Westerlo,2893,kvc-westerlo,belgium
belgium,Pro League,38,pro-league,RC Sporting Charleroi,2898,rc-sporting-charleroi,belgium
belgium,Pro League,38,pro-league,KAA Gent,2903,kaa-gent,belgium
belgium,Pro League,38,pro-league,RAAL La Louvière,368506,raal-la-louviere,belgium
belgium,Pro League,38,pro-league,SV Zulte Waregem,2933,sv-zulte-waregem,belgium
belgium,Pro League,38,pro-league,FCV Dender,389232,fcv-dender-eh,belgium
belize,Premier League of Belize,21115,premier-league-of-belize,Verdes FC,24063,verdes-fc,belize
belize,Premier League of Belize,21115,premier-league-of-belize,Progresso FC,491693,progresso-fc,belize
belize,Premier League of Belize,21115,premier-league-of-belize,Belmopan FC Belize,1112838,belmopan-fc-belize,belize
belize,Premier League of Belize,21115,premier-league-of-belize,Napoles FC,1112837,napoles-fc,belize
belize,Premier League of Belize,21115,premier-league-of-belize,Port Layola FC,524602,port-layola-fc,belize
belize,Premier League of Belize,21115,premier-league-of-belize,Wagiya SC,491691,wagiya-sc,belize
belize,Premier League of Belize,21115,premier-league-of-belize,Benque Viejo United,491697,benque-viejo-united,belize
benin,Celtiis Ligue Pro,22542,ligue-pro-benin,Dadje FC,520851,dadje-fc,benin
benin,Celtiis Ligue Pro,22542,ligue-pro-benin,Espoir FC De Savalou,381037,espoir-fc-de-savalou,benin
benin,Celtiis Ligue Pro,22542,ligue-pro-benin,Cavalier de Nikki,520782,cavalier-de-nikki,benin
benin,Celtiis Ligue Pro,22542,ligue-pro-benin,Dynamo FC d'Abomey,339438,dynamo-abomey-fc,benin
benin,Celtiis Ligue Pro,22542,ligue-pro-benin,Hodio FC,380766,hodio-fc,benin
benin,Celtiis Ligue Pro,22542,ligue-pro-benin,Damissa FC,382157,damissa-fc,benin
benin,Celtiis Ligue Pro,22542,ligue-pro-benin,Loto-Popo FC,485617,loto-popo-fc,benin
benin,Celtiis Ligue Pro,22542,ligue-pro-benin,Panthère de Djougou,520780,panthere-de-djougou,benin
benin,Celtiis Ligue Pro,22542,ligue-pro-benin,Bani Ganse FC,520783,bani-ganse-fc,benin
benin,Celtiis Ligue Pro,22542,ligue-pro-benin,Buffles de Borgou,260809,buffles-de-borgou,benin
benin,Celtiis Ligue Pro,22542,ligue-pro-benin,Beke FC,314669,beke-fc,benin
benin,Celtiis Ligue Pro,22542,ligue-pro-benin,Abeille FC,520784,abeille-fc,benin
benin,Celtiis Ligue Pro,22542,ligue-pro-benin,BOA FC de Sinendé,520819,ainonvi-fc,benin
benin,Celtiis Ligue Pro,22542,ligue-pro-benin,Takunnin FC,376621,takunnin-fc,benin
benin,Celtiis Ligue Pro,22542,ligue-pro-benin,Dynamique FC,376620,dynamique-fc,benin
benin,Celtiis Ligue Pro,22542,ligue-pro-benin,Dynamo FC de Parakou,520781,dynamo-fc-de-parakou,benin
benin,Celtiis Ligue Pro,22542,ligue-pro-benin,Real Sport,336526,real-sport,benin
benin,Celtiis Ligue Pro,22542,ligue-pro-benin,Tonnerre FC,520785,tonnerre-fc,benin
bermuda,Premier Division,23807,bermuda-premier-division,North Village Rams,930748,north-village-community-club,bermuda
bermuda,Premier Division,23807,bermuda-premier-division,PHC Zebras,930746,phc-zebras,bermuda
bermuda,Premier Division,23807,bermuda-premier-division,St. George's Cricket Club,930751,st-georges-cricket-club,bermuda
bermuda,Premier Division,23807,bermuda-premier-division,Paget Lions FC,930754,paget-lions-fc,bermuda
bermuda,Premier Division,23807,bermuda-premier-division,Devonshire Cougars,930750,devonshire-recreation-club,bermuda
bermuda,Premier Division,23807,bermuda-premier-division,Devonshire Colts,930757,devonshire-colts,bermuda
bermuda,Premier Division,23807,bermuda-premier-division,Dandy Town Hornets,930749,western-stars,bermuda
bermuda,Premier Division,23807,bermuda-premier-division,Young Men's Social Club,930755,young-mens-social-club,bermuda
bermuda,Premier Division,23807,bermuda-premier-division,Hamilton Parish,930753,hamilton-parish,bermuda
bermuda,Premier Division,23807,bermuda-premier-division,Wolves SC,930756,wolves-sc,bermuda
bhutan,Bhutan Premier League,22397,bhutan-premier-league,Paro FC,338855,paro-fc,bhutan
bhutan,Bhutan Premier League,22397,bhutan-premier-league,Thimphu City,245117,thimphu-city,bhutan
bhutan,Bhutan Premier League,22397,bhutan-premier-league,Royal Thimphu College FC,417798,royal-thimphu-college-fc,bhutan
bhutan,Bhutan Premier League,22397,bhutan-premier-league,Transport United,275594,transport-united,bhutan
bhutan,Bhutan Premier League,22397,bhutan-premier-league,BFF Academy U19,417911,bff-academy-u19,bhutan
bhutan,Bhutan Premier League,22397,bhutan-premier-league,Ugyen Academy FC,353899,ugyen-academy-fc,bhutan
bhutan,Bhutan Premier League,22397,bhutan-premier-league,Tsirang FC,476175,tsirang-fc,bhutan
bhutan,Bhutan Premier League,22397,bhutan-premier-league,Southern City,512351,southern-city,bhutan
bhutan,Bhutan Premier League,22397,bhutan-premier-league,Tensung FC,353683,tensung-fc,bhutan
bhutan,Bhutan Premier League,22397,bhutan-premier-league,Samtse,476262,samtse,bhutan
bosnia-herzegovina,WWIN Liga BiH,222,wwin-premijer-liga,FK Borac Banja Luka,5235,fk-borac-banja-luka,bosnia-herzegovina
bosnia-herzegovina,WWIN Liga BiH,222,wwin-premijer-liga,FK Željezničar,5240,fk-zeljeznicar,bosnia-herzegovina
bosnia-herzegovina,WWIN Liga BiH,222,wwin-premijer-liga,FK Radnik Bijeljina,6149,fk-radnik-bijeljina,bosnia-herzegovina
bosnia-herzegovina,WWIN Liga BiH,222,wwin-premijer-liga,NK Široki Brijeg,5239,nk-siroki-brijeg,bosnia-herzegovina
bosnia-herzegovina,WWIN Liga BiH,222,wwin-premijer-liga,FK Sloga Doboj,37064,fk-sloga-meridian,bosnia-herzegovina
bosnia-herzegovina,WWIN Liga BiH,222,wwin-premijer-liga,FK Sarajevo,5237,fk-sarajevo,bosnia-herzegovina
bosnia-herzegovina,WWIN Liga BiH,222,wwin-premijer-liga,HŠK Posušje,6147,hsk-posusje,bosnia-herzegovina
bosnia-herzegovina,WWIN Liga BiH,222,wwin-premijer-liga,FK Rudar Prijedor,36537,fk-rudar-prijedor,bosnia-herzegovina
bosnia-herzegovina,WWIN Liga BiH,222,wwin-premijer-liga,HŠK Zrinjski Mostar,5178,hsk-zrinjski-mostar,bosnia-herzegovina
bosnia-herzegovina,WWIN Liga BiH,222,wwin-premijer-liga,FK Velež Mostar,6151,fk-velez-mostar,bosnia-herzegovina
botswana,Botswana Premier League,11420,premier-league,Jwaneng Galaxy FC,297712,jwaneng-galaxy-fc,botswana
botswana,Botswana Premier League,11420,premier-league,Township Rollers FC,277010,township-rollers-fc,botswana
botswana,Botswana Premier League,11420,premier-league,Sua Flamingoes FC,398669,sua-flamingos,botswana
botswana,Botswana Premier League,11420,premier-league,Gaborone United,286890,gaborone-united,botswana
botswana,Botswana Premier League,11420,premier-league,Mochudi Centre Chiefs,134296,mochudi-centre-chiefs,botswana
botswana,Botswana Premier League,11420,premier-league,Botswana Defence Force XI,281168,bdf-xi,botswana
botswana,Botswana Premier League,11420,premier-league,Nico United,453220,nico-united,botswana
botswana,Botswana Premier League,11420,premier-league,Tafic FC,327832,tafic-fc,botswana
botswana,Botswana Premier League,11420,premier-league,Santa Green FC,1106877,santa-green-fc,botswana
botswana,Botswana Premier League,11420,premier-league,Matebele,488867,matebele,botswana
botswana,Botswana Premier League,11420,premier-league,Police XI,297707,police-xi,botswana
botswana,Botswana Premier League,11420,premier-league,Extension Gunners,281169,extension-gunners,botswana
botswana,Botswana Premier League,11420,premier-league,Orapa United,297710,orapa-united,botswana
botswana,Botswana Premier League,11420,premier-league,Calendar Stars,1106876,calendar-stars,botswana
botswana,Botswana Premier League,11420,premier-league,Black Lions FC,1117606,black-lions-fc,botswana
botswana,Botswana Premier League,11420,premier-league,Morupule Wanderers,327834,morupule-wanderers,botswana
brazil,Brasileirão Betano,325,brasileirao-serie-a,Flamengo,5981,flamengo,brazil
brazil,Brasileirão Betano,325,brasileirao-serie-a,Cruzeiro,1954,cruzeiro,brazil
brazil,Brasileirão Betano,325,brasileirao-serie-a,Palmeiras,1963,palmeiras,brazil
brazil,Brasileirão Betano,325,brasileirao-serie-a,Bahia,1955,bahia,brazil
brazil,Brasileirão Betano,325,brasileirao-serie-a,Botafogo,1958,botafogo,brazil
brazil,Brasileirão Betano,325,brasileirao-serie-a,Mirassol,21982,mirassol,brazil
brazil,Brasileirão Betano,325,brasileirao-serie-a,São Paulo,1981,sao-paulo,brazil
brazil,Brasileirão Betano,325,brasileirao-serie-a,Red Bull Bragantino,1999,red-bull-bragantino,brazil
brazil,Brasileirão Betano,325,brasileirao-serie-a,Fluminense,1961,fluminense,brazil
brazil,Brasileirão Betano,325,brasileirao-serie-a,Internacional,1966,internacional,brazil
brazil,Brasileirão Betano,325,brasileirao-serie-a,Ceará,2001,ceara,brazil
brazil,Brasileirão Betano,325,brasileirao-serie-a,Corinthians,1957,corinthians,brazil
brazil,Brasileirão Betano,325,brasileirao-serie-a,Grêmio,5926,gremio,brazil
brazil,Brasileirão Betano,325,brasileirao-serie-a,Atlético Mineiro,1977,atletico-mineiro,brazil
brazil,Brasileirão Betano,325,brasileirao-serie-a,Vasco da Gama,1974,vasco-da-gama,brazil
brazil,Brasileirão Betano,325,brasileirao-serie-a,Santos,1968,santos,brazil
brazil,Brasileirão Betano,325,brasileirao-serie-a,Vitória,1962,vitoria,brazil
brazil,Brasileirão Betano,325,brasileirao-serie-a,Juventude,1980,juventude,brazil
brazil,Brasileirão Betano,325,brasileirao-serie-a,Fortaleza,2020,fortaleza,brazil
brazil,Brasileirão Betano,325,brasileirao-serie-a,Sport Recife,1959,sport-recife,brazil
british-virgin-islands,BVIFA National League,19950,bvifa-national-league,Virgin Gorda United,463150,virgin-gorda-united,british-virgin-islands
british-virgin-islands,BVIFA National League,19950,bvifa-national-league,Wolues FC,463153,wolues-fc,british-virgin-islands
british-virgin-islands,BVIFA National League,19950,bvifa-national-league,Islanders FC,463144,islanders-fc,british-virgin-islands
british-virgin-islands,BVIFA National League,19950,bvifa-national-league,Panthers FC,463143,panthers-fc,british-virgin-islands
british-virgin-islands,BVIFA National League,19950,bvifa-national-league,One Love United FC,463151,one-love-united-fc,british-virgin-islands
british-virgin-islands,BVIFA National League,19950,bvifa-national-league,Lion Heart FC,463149,lion-heart-fc,british-virgin-islands
british-virgin-islands,BVIFA National League,19950,bvifa-national-league,Rebels FC,463146,rebels-fc,british-virgin-islands
british-virgin-islands,BVIFA National League,19950,bvifa-national-league,Positive FC,463148,positive-fc,british-virgin-islands
british-virgin-islands,BVIFA National League,19950,bvifa-national-league,Sugar Boys FC,463152,sugar-boys-fc,british-virgin-islands
british-virgin-islands,BVIFA National League,19950,bvifa-national-league,Old Madrid FC,463145,old-madrid-fc,british-virgin-islands
british-virgin-islands,BVIFA National League,19950,bvifa-national-league,Avengers FC,933557,avengers-fc,british-virgin-islands
brunei,Super League,17017,super-league,Kasuka FC,378124,kasuka-fc,brunei
brunei,Super League,17017,super-league,Indera SC,338854,indera-sc,brunei
brunei,Super League,17017,super-league,Kota Ranger FC,385126,kota-ranger-fc,brunei
brunei,Super League,17017,super-league,MS ABDB,385125,ms-abdb,brunei
brunei,Super League,17017,super-league,AKSE Bersatu,463701,akse-bersatu,brunei
brunei,Super League,17017,super-league,KB FC,385118,kb-fc,brunei
brunei,Super League,17017,super-league,MS PPDB,385121,ms-ppdb,brunei
brunei,Super League,17017,super-league,IKLS MB-5,385122,ikls-mb-5,brunei
brunei,Super League,17017,super-league,Wijaya FC,385117,wijaya-fc,brunei
brunei,Super League,17017,super-league,Rimba Star FC,385120,rimba-star-fc,brunei
brunei,Super League,17017,super-league,Lun Bawang FC,463702,lun-bawang-fc,brunei
brunei,Super League,17017,super-league,Panchor Murai FC,385128,panchor-murai-fc,brunei
brunei,Super League,17017,super-league,Bakes FC,385123,bakes-fc,brunei
brunei,Super League,17017,super-league,Setia Perdana FC,385119,setia-perdana-fc,brunei
brunei,Super League,17017,super-league,BSRC FC,385124,bsrc-fc,brunei
brunei,Super League,17017,super-league,Jerudong FC,385127,jerudong-fc,brunei
bulgaria,Parva Liga,247,parva-liga,Ludogorets,43840,ludogorets,bulgaria
bulgaria,Parva Liga,247,parva-liga,Levski Sofia,3273,levski-sofia,bulgaria
bulgaria,Parva Liga,247,parva-liga,Lokomotiv Plovdiv,3272,lokomotiv-plovdiv,bulgaria
bulgaria,Parva Liga,247,parva-liga,FC CSKA 1948 Sofia,252080,fc-cska-1948-sofia,bulgaria
bulgaria,Parva Liga,247,parva-liga,Cherno More Varna,3280,cherno-more-varna,bulgaria
bulgaria,Parva Liga,247,parva-liga,Lokomotiv Sofia,3277,lokomotiv-sofia,bulgaria
bulgaria,Parva Liga,247,parva-liga,Botev Vratsa,36938,botev-vratsa,bulgaria
bulgaria,Parva Liga,247,parva-liga,PFK Montana 1921,32642,pfk-montana-1921,bulgaria
bulgaria,Parva Liga,247,parva-liga,Beroe Stara Zagora,3281,beroe-stara-zagora,bulgaria
bulgaria,Parva Liga,247,parva-liga,FK Septemvri Sofia,201203,fk-septemvri-sofia,bulgaria
bulgaria,Parva Liga,247,parva-liga,Arda Kardzhali,274971,arda-kardzhali,bulgaria
bulgaria,Parva Liga,247,parva-liga,FK Dobrudzha Dobrich,5242,fk-dobrudzha-dobrich,bulgaria
bulgaria,Parva Liga,247,parva-liga,Slavia Sofia,3274,slavia-sofia,bulgaria
bulgaria,Parva Liga,247,parva-liga,CSKA Sofia,3275,cska-sofia,bulgaria
